tce_period,tce_duration,tce_depth,tce_model_snr,tce_bin_oedp_stat,tce_impact,tce_prad,av_training_set
1.67468,1.374,459.5,91.01,1.325,0.9054,2.926,AFP
2.24357,3.965,64230.0,3608.0,0.0,0.2942,20.65,UNK
4.12908,3.0,276100.0,-1.0,0.0,0.1,43.53,UNK
3.05841,11.77,9.17,10.34,0.01893,0.8451,0.6992,NTP
20.0347,6.62,129.6,17.95,2.308,0.5112,2.343,PC
3.15719,3.51,51.5,14.89,0.9509,0.4906,1.474,PC
7.64354,2.653,58.54,8.901,0.4786,0.9318,1.865,UNK
1.39747,1.891,10.81,13.56,1.195e-05,0.3,0.6641,AFP
0.747368,0.7647,256.2,18.47,4.413e-07,0.6932,1.576,AFP
0.747359,0.8077,221.4,16.69,0.01241,0.5028,1.407,AFP
3.81373,1.949,321.5,13.37,0.1348,0.8237,1.693,PC
1.44449,1.517,1051.0,49.76,0.01763,0.7,1.942,PC
3.85559,3.064,932.6,76.15,0.2709,0.8865,3.455,AFP
3.18709,2.025,4552.0,72.64,0.0385,0.01232,5.388,AFP
3.1871,2.291,1196.0,30.78,0.1414,0.9012,3.376,AFP
0.554523,0.99,0.001757,8.981e-05,0.0,0.97,0.0193,AFP
0.659768,2.172,61.24,7.328,2.13e-09,0.9001,1.39,NTP
1.3196,2.119,114.4,8.332,0.0854,0.9879,2.252,AFP
1.31963,3.992,128.3,10.14,2.997,0.6549,1.835,AFP
0.515452,1.48,33.7,9.409,0.06219,0.8946,1.377,UNK
0.896188,3.135,44.77,10.07,0.144,0.2625,1.397,AFP
0.896171,3.219,49.13,11.3,0.2669,0.4631,1.485,AFP
0.541517,1.324,30.88,16.1,0.6003,0.5053,1.879,UNK
1.08306,2.0,28.42,11.86,0.0,0.7,1.858,AFP
1.08305,1.47,37.3,13.62,0.2606,0.9001,2.311,AFP
0.857838,1.737,12.76,5.873,2.571e-09,0.257,1.677,AFP
0.85776,2.258,10.65,6.385,0.2375,0.9028,1.689,AFP
10.1648,6.067,35.42,12.64,0.01357,0.2689,1.624,PC
0.541987,4.099,16.72,10.56,0.006102,0.02645,0.4393,AFP
0.717857,0.9719,13.16,14.28,0.7526,0.9095,1.809,UNK
0.96894,1.696,95.59,11.64,0.1434,0.5295,1.014,PC
4.59239,2.422,935.0,92.37,0.06007,0.7058,2.616,PC
461.648,16.1,6657.0,8.865,9.859,1.0,11.73,UNK
10.91,12.0,59660.0,-1.0,0.0,0.1,50.0,AFP
6.23035,1.599,2130.0,39.64,0.2178,0.6934,4.27,PC
2.52556,2.324,31.31,9.581,0.5886,0.4949,0.7152,UNK
8.29238,4.881,96.29,7.923,0.6628,0.3026,0.9345,UNK
22.7865,1.684,304.0,9.513,0.2935,0.1026,1.651,UNK
1.15466,3.774,21.58,9.339,2.649e-05,0.0367,1.139,AFP
0.988936,3.909,25.72,8.762,0.3101,0.01354,1.008,AFP
0.988863,3.849,20.46,8.577,0.2933,0.01049,0.8992,AFP
0.509515,1.524,75.13,16.61,0.4097,0.3,1.226,UNK
21.5262,8.225,181.6,17.55,1.67e-07,0.5427,1.228,PC
33.8841,5.583,223.1,14.27,0.02212,0.03959,1.31,PC
0.50008,1.279,38.09,11.1,9.116e-25,0.7,0.4526,UNK
0.92422,3.5,337.6,-1.0,0.0,0.1,1.82,NTP
11.3205,15.0,13250.0,-1.0,0.0,0.1,13.01,AFP
11.3203,4.48,3002.0,86.53,4.376,0.8932,6.497,AFP
11.3205,4.225,825.4,32.54,13.72,0.3049,2.874,AFP
141.242,6.759,13120.0,347.5,0.008649,0.1978,11.56,PC
8.08691,15.67,19.08,9.191,0.01224,0.8731,0.8397,AFP
3.6248,12.24,81.46,8.167,0.2144,0.5223,2.117,AFP
3.62502,12.64,182.6,15.89,0.1637,0.006178,3.086,AFP
2.28751,6.0,373200.0,-1.0,0.0,0.1,48.0,UNK
21.0254,6.509,115800.0,7778.0,78.89,0.9025,92.29,AFP
21.0261,13.36,176.4,17.62,0.1726,0.002056,2.48,AFP
1.39956,1.196,59.72,16.08,0.01096,0.9017,2.597,NTP
1.87944,2.937,31.83,10.09,0.09313,0.7056,0.8123,NTP
0.537814,2.0,191.2,-1.0,0.0,0.1,1.666,UNK
1.10397,0.6685,36440.0,228.8,0.0,0.6006,8.912,AFP
1.10396,1.127,266.9,20.22,0.01129,0.1413,1.224,AFP
0.551994,1.231,176.3,14.1,0.0,0.7,1.074,AFP
5.925,2.645,1612.0,66.69,0.7028,0.368,2.718,PC
3.72921,4.966,14.85,8.259,1.945,0.4866,0.8121,UNK
0.691561,1.549,401.9,16.74,8.912e-05,0.05588,1.153,NTP
5.4585,3.962,251.6,65.0,0.1228,0.1523,1.812,PC
3.43124,8.18,30.85,10.48,1.224,0.07751,0.8741,AFP
3.43145,5.654,29.78,9.656,2.913,0.7632,0.9241,AFP
495.402,12.78,238.6,3.387,0.8666,0.1539,1.058,UNK
7.05395,1.598,512.7,56.67,0.3764,0.5019,1.991,PC
64.6174,5.714,2476.0,58.81,0.4055,0.9013,5.374,PC
0.815752,1.096,44.28,14.66,0.03241,0.9929,3.012,UNK
1.72157,1.99,41080.0,287.0,0.5751,0.3125,13.26,AFP
1.72159,1.967,2074.0,16.61,0.5258,0.7004,3.258,AFP
1.38668,4.254,47.95,9.308,0.8221,0.2688,2.702,AFP
0.693319,2.988,22.03,5.481,0.0672,0.8185,2.001,UNK
1.38673,3.47,56.94,12.44,0.01437,0.003049,2.925,AFP
5.04864,14.82,36.58,9.624,1.153,0.5023,1.173,NTP
530.753,14.95,52.72,1.955,0.0004278,0.2562,0.7235,NTP
3.48872,7.505,682.7,21.26,2.01,0.1837,5.696,AFP
3.48907,6.702,722.0,21.94,0.09966,0.9854,8.682,AFP
0.93369,2.639,53.72,8.69,1.705,0.384,0.7689,AFP
0.933665,3.486,110.7,11.52,0.06117,0.1444,0.7272,AFP
0.933676,3.748,104.0,11.47,0.07387,0.5999,0.8893,AFP
0.933649,4.141,20.08,3.958,1.137,0.1216,0.3917,AFP
0.781151,2.449,18.86,10.05,0.05475,0.9,0.9202,AFP
4.16438,1.807,2554.0,151.5,0.2688,0.2168,2.51,PC
5.77439,1.924,294.1,14.84,0.3832,0.8866,1.008,PC
1.97599,5.695,302.0,9.719,8.351,0.7042,5.108,NTP
52.6298,6.359,648.1,23.64,0.9917,0.853,2.414,PC
423.022,10.95,471.1,7.322,1.684,0.6842,1.906,UNK
11.8057,1.485,1857.0,268.4,2.381,0.2563,8.245,PC
21.3473,4.039,609.1,43.66,4.028,0.8736,2.585,PC
0.750168,2.522,22.3,7.528,0.002582,0.0121,0.6747,NTP
0.558887,1.417,326.7,13.58,0.002182,0.2419,2.746,AFP
0.558884,1.486,256.2,11.02,6.237e-06,0.1381,2.422,AFP
14.8784,7.255,315.1,21.07,0.7294,0.4605,1.54,PC
3.2305,4.635,274.6,6.479,0.5619,0.5641,3.237,AFP
3.23058,10.4,305.2,5.839,0.007673,0.5927,3.427,AFP
5.1135,14.41,675.3,6.922,2.827,0.5007,5.034,NTP
2.60703,7.5,121.9,-1.0,0.0,0.1,2.087,UNK
7.71791,2.104,303.5,13.14,0.04231,0.0408,0.7408,PC
631.925,9.918,1326.0,4.481,1.892,0.2801,3.39,UNK
8.83038,3.064,342.8,10.52,0.3847,0.184,1.274,PC
9.65505,3.066,298.6,10.08,0.2472,0.8048,1.536,PC
7.58057,3.281,77.19,9.411,0.8042,0.7574,0.6897,PC
2.01804,6.88,20.6,13.67,0.01343,0.8964,1.56,AFP
1.97778,6.024,24.49,10.3,0.281,0.8923,1.695,AFP
28.4645,2.829,1624.0,25.84,1.999,0.504,2.154,PC
0.571115,1.986,69.82,9.165,0.0001692,0.6991,1.035,UNK
0.793671,1.151,155.2,23.91,2.911e-25,0.3,1.018,AFP
15.0448,5.789,100.8,20.39,0.5191,0.1014,1.525,PC
1.36668,4.639,6.483,6.877,0.006981,0.8864,0.4529,UNK
447.707,5.461,371.2,3.183,0.06067,0.3184,21.02,NTP
59.6223,6.684,1022.0,31.19,1.279,0.8119,3.548,PC
4.33565,14.39,52.81,10.17,0.008026,0.2895,0.7004,NTP
1.32416,2.245,42.33,10.7,1.628,0.504,2.733,NTP
420.719,7.549,411.0,5.282,0.9523,0.3366,3.421,NTP
4.70884,11.91,40.56,9.026,0.6126,0.008139,0.8999,AFP
11.3494,3.136,1342.0,41.49,0.01501,0.2457,2.45,PC
3.13296,2.216,450.9,25.06,0.9087,0.5,1.467,PC
18.6435,1.735,808.2,15.71,0.2365,0.06722,1.892,PC
4.56445,5.968,179.0,26.97,0.5881,0.2314,1.014,AFP
6.86657,3.814,46.41,10.42,3.255e-05,0.3646,0.789,PC
7.08757,3.44,190.9,10.88,2.167,0.6727,1.357,PC
143.117,10.5,260200.0,-1.0,0.0,0.1,38.43,AFP
143.117,9.0,247500.0,-1.0,0.0,0.1,35.0,AFP
1.35339,2.073,106300.0,2219.0,4.212,0.267,25.7,AFP
4.29268,2.51,60.63,9.95,0.0651,0.2938,0.6653,PC
5.66028,0.722,383.2,64.13,0.5702,0.3166,1.686,AFP
5.6602,0.8416,126.7,22.58,4.668,0.3049,0.9628,AFP
0.792996,6.049,19.67,10.15,0.002735,0.0586,0.6732,NTP
3.97381,2.622,156.4,12.66,0.000403,0.2033,1.906,NTP
10.3393,3.146,1108.0,43.59,0.5581,0.2545,2.892,PC
499.553,9.667,155.8,7.601,0.4998,0.3279,1.547,UNK
0.933723,3.417,49.95,9.914,2.747,0.01486,0.7421,AFP
0.933817,2.47,27.7,16.49,3.591e-11,0.9309,1.939,AFP
0.933692,2.813,68.23,8.566,0.05852,0.9011,5.315,AFP
3.4892,7.622,465.7,16.8,0.6691,0.001126,4.691,AFP
1.33027,2.11,27.56,9.053,0.1613,0.5104,0.9955,UNK
504.488,1.563,593.3,13.91,1.878e-21,0.4216,190.9,UNK
0.933746,3.128,59.6,7.958,2.847e-06,0.05116,0.5709,AFP
3.78481,3.25,36.63,14.22,0.07947,0.292,0.7325,PC
471.594,26.03,267.3,9.924,2.321,0.6162,3.004,UNK
18.926,3.706,166.2,15.25,0.02837,0.1896,1.158,AFP
24.0862,2.156,1090.0,18.85,0.2154,0.2312,2.477,PC
0.790553,1.106,239.6,31.91,4.287e-17,0.1,1.153,AFP
29.9371,4.54,219.7,11.08,0.04859,0.8949,1.549,PC
7.81109,3.172,122.8,13.79,0.261,0.493,1.02,PC
3.2687,3.485,10250.0,1352.0,0.03404,0.3959,12.09,PC
8.78475,6.696,176.5,17.34,0.5552,0.002348,1.559,AFP
32.5046,2.501,7840.0,171.6,2.543,0.9598,12.48,PC
0.558881,1.469,299.3,11.12,0.0001656,0.1053,2.616,AFP
5.84064,14.84,30.95,10.7,1.622e-08,0.9048,1.05,NTP
5.19171,12.31,27.14,8.511,0.06855,0.1022,0.8432,UNK
0.576546,2.0,115.8,-1.0,0.0,0.1,4.898,UNK
0.864814,1.469,115.1,7.898,0.0002323,0.1819,4.902,UNK
0.97895,3.795,85.94,13.63,0.586,0.6852,0.6169,UNK
0.714687,2.174,14.79,9.059,0.00229,0.685,0.6619,UNK
1.4294,3.633,26.09,12.72,1.474,0.09865,0.8304,AFP
541.945,7.451,546.3,7.574,3.976,0.06049,3.866,UNK
5.04281,14.13,30.03,5.491,0.06783,0.1785,0.5517,AFP
5.04251,15.37,52.82,9.652,1.427,0.4664,0.7466,AFP
27.6653,6.626,479.0,34.11,1.455,0.005753,2.224,PC
1.97779,8.639,27.32,12.86,0.002861,0.03302,1.563,AFP
384.156,7.617,331.1,3.133,3.993,0.3844,1.656,NTP
1.20428,1.327,191.0,36.12,4.052e-17,0.7,1.25,AFP
3.08292,9.674,51.27,6.673,2.215,0.5014,0.9285,NTP
0.793644,1.049,122.8,18.93,2.941e-05,0.9,1.124,AFP
16.1457,3.811,964.6,204.5,0.5248,0.8276,2.65,PC
10.3117,3.17,278.7,72.53,0.5335,0.5099,1.257,PC
27.4538,3.744,145.2,23.81,0.00695,0.2771,0.8768,PC
0.528109,1.209,87.56,12.48,0.008828,0.9649,2.122,AFP
0.520369,1.5,429.4,-1.0,0.0,0.1,3.818,AFP
587.584,9.482,231.4,3.877,0.4746,0.4833,76.16,UNK
17.4239,4.206,753.2,32.12,1.818,0.5106,2.736,PC
4.70866,6.184,48.79,9.634,3.138,0.9934,1.466,AFP
0.675779,2.019,2.311,2.947,0.007445,0.9162,0.5388,UNK
1.34376,1.891,4448.0,918.3,0.0,0.9,18.19,AFP
24.5435,7.361,1092.0,48.64,1.052,0.3782,3.042,PC
70.2779,2.361,670.6,11.23,0.05336,0.1402,2.353,PC
3.77055,3.807,13170.0,639.3,0.06826,0.06651,12.64,PC
1.35248,3.0,1313.0,-1.0,0.0,0.1,2.808,AFP
1.0853,2.679,184.2,13.31,2.363e-06,0.8956,1.376,UNK
0.509092,1.497,233.3,19.61,0.03882,0.3383,3.981,AFP
0.509096,1.374,219.8,19.29,0.0006188,0.9006,4.387,AFP
0.509103,1.5,476.9,-1.0,0.0,0.1,5.638,AFP
1.26179,3.273,16.14,9.67,0.3777,0.179,0.689,UNK
1.21511,3.566,19.86,11.76,2.604e-10,0.9141,0.8846,AFP
1.21546,1.999,22.99,11.52,2.445e-24,0.1,0.8216,AFP
455.541,8.122,270.2,4.668,34.53,0.02387,57.02,NTP
13.2868,5.049,931.4,32.22,0.6364,0.9841,4.293,PC
441.129,11.5,2693.0,6.246,0.122,0.8438,4.613,UNK
648.418,8.658,106.1,4.44,3.365e-05,0.8991,2.408,NTP
0.607804,1.559,2.092,0.3862,0.1973,0.9,0.3452,UNK
0.93375,2.87,88.49,24.73,0.841,0.1193,1.38,AFP
0.933669,2.774,8.354,7.7,1.448,0.9041,0.4709,AFP
1.86749,3.989,15.21,10.05,0.7749,0.4958,0.7585,AFP
17.9909,1.405,655.2,10.92,0.0001991,0.06603,1.871,UNK
0.542919,1.068,2.243,2.374,0.01906,0.9642,0.6101,AFP
0.542599,0.8203,3.13,1.588,0.0,0.8555,0.6571,AFP
0.542412,1.654,16.32,9.481,0.5155,0.0916,1.334,AFP
10.2713,3.024,366.0,16.35,0.3724,0.6891,1.039,PC
582.287,3.379,435.8,7.106,0.1033,0.8867,79.48,NTP
601.511,14.39,532.1,5.187,0.1595,0.368,69.51,NTP
0.536747,1.289,27.31,2.459,0.06621,0.9359,1.272,AFP
3.57554,2.386,87.03,14.8,0.003973,0.4023,0.8531,PC
459.289,5.186,171.4,5.11,0.449,0.4045,1.359,NTP
25.4337,6.542,313.0,13.58,4.247,0.3459,1.834,PC
15.0617,6.305,195.0,10.94,0.8057,0.6789,1.524,PC
14.1014,4.651,101.6,7.681,2.687,0.08814,1.178,UNK
444.616,14.12,432.6,4.715,4.39,0.9486,2.448,NTP
7.44838,4.198,154400.0,5462.0,9.631,0.0001928,33.97,AFP
0.793026,2.147,153.1,10.21,0.1354,0.8942,6.459,AFP
0.793058,3.0,88.09,-1.0,0.0,0.1,4.267,AFP
11.7729,3.826,72.63,9.192,0.3677,0.4084,0.6948,UNK
591.134,6.53,309.5,5.585,0.4259,0.2154,1.839,NTP
1.42978,3.06,19.26,9.229,0.002368,0.1376,0.7143,AFP
459.293,4.127,965.0,9.449,1.915,0.7929,4.394,NTP
1.04166,2.903,67.23,12.38,1.177,0.1137,1.992,UNK
0.694529,2.552,49.4,9.214,1.822,0.6611,1.778,UNK
20.9569,3.513,2048.0,19.42,0.896,0.0138,2.335,PC
12.2855,3.047,1650.0,20.61,0.0003803,0.6624,2.244,PC
5.53605,2.014,1196.0,18.91,0.3182,0.2687,1.804,PC
37.6336,5.453,1993.0,15.52,0.1081,0.9335,2.913,PC
9.95643,3.734,481.3,31.49,0.1395,0.01085,2.292,PC
220.93,11.71,79650.0,676.1,103.2,0.0868,26.5,AFP
220.929,6.762,2536.0,48.96,0.7704,0.2716,4.748,AFP
83.0971,9.162,15920.0,258.7,1.527,0.942,11.63,PC
7.07134,2.796,68.43,21.57,2.836,0.07981,0.5956,PC
5.28695,2.702,43.9,15.59,6.269,0.01255,0.4766,PC
7.96433,1.496,761.4,47.05,2.807,0.346,2.494,PC
359.676,10.45,198.9,6.361,12.91,0.001185,2.733,UNK
659.409,14.87,210.2,6.654,0.004406,0.6473,2.947,UNK
24.847,5.0,321100.0,-1.0,0.0,0.1,45.46,AFP
24.8471,7.189,60090.0,2809.0,25.19,0.8726,28.45,AFP
1.34376,1.344,138.0,36.93,0.03559,0.3026,2.763,AFP
0.990507,1.328,108.6,22.23,0.01941,0.7004,2.685,AFP
600.476,10.36,517.6,9.237,0.3629,0.9657,4.002,UNK
14.8639,2.275,215.3,14.15,1.563,0.2936,1.159,PC
4.26189,7.232,37.98,11.01,0.2683,0.8974,1.415,AFP
4.26236,9.987,40.34,12.22,1.174,0.001946,1.279,AFP
4.25563,10.13,25.06,7.766,0.5679,0.4652,1.029,AFP
0.793564,1.612,182.8,13.77,0.0851,0.4863,3.698,NTP
1.85445,2.747,306.7,18.12,6.857,0.8994,1.56,AFP
1.8545,2.5,440200.0,-1.0,0.0,0.1,54.02,UNK
3.709,2.063,632.1,36.87,4.468,0.4933,2.154,AFP
3.70973,3.052,184.0,12.35,5.622,0.03486,1.12,AFP
0.933725,3.457,60.33,4.908,0.0005612,0.7733,0.0986,AFP
0.93371,3.136,75.15,9.535,0.03281,0.006583,0.7365,AFP
18.7942,3.717,1637.0,37.84,2.918,0.8868,2.923,PC
6.73899,2.844,573.9,20.73,0.7828,0.6575,1.517,PC
163.691,7.275,1195.0,18.81,0.741,0.6579,2.894,PC
3.87304,11.17,77.36,9.083,0.3164,0.5582,1.928,NTP
492.354,9.694,205.3,4.948,0.352,0.2256,1.497,UNK
3.21372,2.182,58.19,19.47,0.08562,0.909,1.47,AFP
0.933727,2.717,149.7,17.79,0.01932,0.5,0.8157,AFP
0.933704,3.785,25.7,7.145,0.0007087,0.5914,0.415,AFP
0.933747,1.959,98.54,12.5,0.08523,0.9037,1.026,AFP
0.93374,1.609,12.95,8.03,5.508e-24,0.5,0.4309,AFP
68.8859,6.074,144.8,17.54,3.849,0.7256,1.583,PC
4.22162,2.932,642.0,80.95,2.229,0.7017,2.677,PC
12.1807,2.5,422700.0,-1.0,0.0,0.1,48.12,AFP
12.1806,6.0,342300.0,-1.0,0.0,0.1,44.68,AFP
12.1812,15.0,26640.0,-1.0,0.0,0.1,14.27,AFP
0.536468,1.523,66.19,5.275,1.227e-05,0.04765,1.683,AFP
0.867635,4.08,215.7,12.07,0.0,0.3601,3.066,UNK
1.29191,4.072,8.923,9.873,0.7149,0.3051,0.8836,AFP
1.29195,4.47,8.444,10.97,1.43,0.6999,0.8977,AFP
459.28,2.876,363.1,3.78,0.0,0.5353,2.676,NTP
8.44319,3.458,327.2,20.51,0.06537,0.07088,1.843,AFP
570.77,13.12,537.0,5.537,0.06475,0.9555,4.512,UNK
1.40101,2.93,40700.0,2062.0,0.7184,0.1053,38.86,AFP
1.40093,2.0,657.1,-1.0,0.0,0.1,4.933,AFP
7.44837,3.875,6055.0,321.1,0.2643,0.8305,7.639,AFP
6.99131,2.164,519.7,31.91,2.52,0.1338,1.69,PC
44.6374,6.063,301.7,8.689,0.118,0.7912,1.503,AFP
0.57736,1.054,225.4,38.54,0.001278,0.3051,1.083,PC
9.17614,4.289,200.7,31.37,0.0426,0.3022,1.644,PC
19.7383,4.93,145.6,15.99,0.106,0.8612,1.6,PC
232.035,11.72,276.9,12.25,0.03544,0.5546,1.988,PC
6.27608,13.96,48.26,11.7,0.04262,0.6644,1.1,NTP
2.51029,7.442,27.71,9.648,0.03564,0.8963,0.908,NTP
6.13286,1.473,57.91,9.488,0.1751,0.371,0.8891,PC
532.185,3.273,203.4,4.281,0.9603,0.1663,1.522,UNK
4.24374,3.277,1101.0,91.12,0.03258,0.5008,2.862,AFP
4.28851,2.252,3800.0,580.2,0.04182,0.9902,13.22,AFP
3.54267,11.26,18.82,10.55,0.1024,0.8277,1.021,UNK
1.06379,1.094,241.8,37.14,0.007773,0.4662,1.58,PC
1.1749,1.936,76.44,4.316,0.8523,0.9835,3.069,AFP
1.17441,4.5,92.9,-1.0,0.0,0.1,2.606,AFP
513.949,13.72,201.7,4.147,0.0006977,0.1094,2.094,NTP
1.01393,0.9926,402.9,14.26,0.0,0.8235,1.481,NTP
24.615,2.502,238.4,10.23,13.29,0.2265,1.301,AFP
24.6148,2.659,1763.0,56.91,0.8433,0.3196,3.583,PC
459.388,4.859,42.01,2.697,0.0002864,0.9189,0.8717,NTP
5.01723,4.415,175300.0,3950.0,0.008054,0.001016,47.01,AFP
5.01723,4.193,7658.0,275.1,2.298,0.8322,10.88,AFP
0.536919,2.118,10.03,13.73,0.003918,0.8456,0.7907,UNK
5.65239,1.983,128.1,12.27,0.1148,0.1878,0.8878,PC
59.9805,7.051,273.0,20.81,0.09527,0.648,2.41,PC
25.7459,7.089,129.5,15.75,1.051,0.6914,1.678,PC
3.05641,5.224,234.1,9.497,0.1012,0.9999,8.157,AFP
3.05646,6.618,377.2,13.92,0.0,0.9799,7.178,AFP
13.6837,4.236,185800.0,15490.0,0.003925,0.08112,30.5,UNK
41.0512,2.0,7790.0,-1.0,0.0,0.1,6.2,UNK
2.18155,3.0,58140.0,-1.0,0.0,0.1,33.92,AFP
6.81082,7.854,13990.0,2680.0,5.378e-05,0.5778,25.79,AFP
7.19105,15.24,83.22,8.834,2.405,0.2851,0.8591,NTP
9.29676,6.928,217000.0,11520.0,49.34,1.0,94.1,AFP
9.29671,3.908,23530.0,1831.0,0.0,0.7822,20.16,AFP
1.65412,3.366,39.74,10.88,2.086,0.3413,0.9818,AFP
1.65414,4.694,22.97,7.135,3.995,0.4978,0.7576,AFP
0.827104,5.816,25.39,8.826,0.0,0.002872,0.7753,NTP
423.49,14.06,408.5,2.534,1.729e-15,0.0006924,26.77,UNK
0.719404,2.501,66.95,8.398,0.09763,0.06982,1.529,UNK
7.62056,6.589,236.0,8.21,3.415,0.9758,3.697,NTP
59.3624,14.14,223.7,32.46,1.171,0.7274,2.369,PC
0.934917,1.77,57.34,26.03,0.1606,0.7004,1.433,AFP
6.30561,2.498,214.5,13.26,0.2396,0.6936,2.74,PC
0.80099,5.822,6.706,8.041,0.0002366,0.07092,0.8345,NTP
2.47627,7.526,42.67,12.1,0.2737,0.2979,1.127,NTP
4.18055,14.94,67.83,7.38,1.891,0.1261,0.7567,NTP
20.1603,3.61,330.5,35.02,2.242,0.158,1.306,PC
10.9457,3.217,540.9,49.59,0.3083,0.8758,2.96,PC
28.9869,3.497,455.5,26.49,3.951,0.5075,2.403,PC
17.6605,2.87,342.2,11.45,0.001083,0.8826,2.03,AFP
489.161,10.42,169.5,6.614,16.16,0.111,1.45,UNK
19.5855,1.368,523.0,27.48,5.13,0.2365,2.271,PC
2.03741,3.343,120.3,25.07,2.66,0.4997,1.149,AFP
3.50474,1.966,86.45,16.01,0.6899,0.2245,0.7774,PC
0.642702,3.325,87.87,12.84,1.468,0.00146,2.192,NTP
5.9493,7.183,279.9,11.8,0.005385,0.001694,3.91,UNK
292.771,5.6,99.0,3.191,0.06821,0.01961,11.09,UNK
14.375,2.917,243.6,24.98,0.6658,0.001463,1.633,PC
0.815466,2.145,13.97,12.55,0.03254,0.9426,0.9859,UNK
9.08015,6.0,335000.0,-1.0,0.0,0.1,56.67,AFP
9.08015,7.5,271500.0,-1.0,0.0,0.1,46.58,AFP
9.93442,8.37,61890.0,1276.0,0.7439,1.0,28.72,AFP
1.48404,3.604,655.3,14.37,0.5145,0.9719,6.566,AFP
1.48404,5.651,494.1,13.44,0.6223,0.1803,4.471,AFP
1.48404,5.0,215.1,-1.0,0.0,0.1,2.944,AFP
2.27339,8.243,54.92,13.04,0.17,0.5897,2.116,AFP
2.27335,3.598,58.44,9.43,0.02425,0.1044,2.107,AFP
2.47041,6.968,4.594,13.67,3.03,0.9254,0.5854,NTP
1.23524,7.319,2.042,4.285,0.0,0.529,0.3452,NTP
1.27854,0.9105,645.9,42.21,0.03481,0.5137,2.162,AFP
1.27872,2.602,95.22,10.74,8.893e-08,0.696,0.8549,AFP
4.28852,1.544,284.4,47.25,0.07285,0.2998,2.145,AFP
0.656626,1.989,19.52,11.29,0.0773,0.2999,0.8215,AFP
0.652487,2.074,7.286,4.809,0.0005927,0.9061,0.5712,AFP
0.681748,2.188,3.142,1.722,1.374e-05,0.9,0.3733,NTP
1.1749,6.587,275.9,11.31,0.0,0.7025,4.751,AFP
12.0622,2.07,293.9,31.21,0.05454,0.06884,1.576,PC
538.36,14.62,261.1,4.104,0.5664,0.1568,1.376,NTP
1.21193,2.175,126.5,11.46,0.000112,0.9845,3.16,AFP
42.9495,5.62,952.0,30.46,0.3842,0.7658,2.891,PC
117.04,6.857,717.1,13.72,0.1686,0.798,2.548,PC
2.93105,2.312,179.1,13.46,0.2395,0.4984,1.079,AFP
11.1916,2.101,163.7,11.83,0.2719,0.6795,1.247,PC
1.34499,4.857,209.9,10.16,0.007105,0.8875,3.111,UNK
0.932471,2.123,228.6,8.438,8.409e-06,0.2785,2.896,UNK
0.58269,1.079,45.43,8.418,0.02464,0.9044,1.528,AFP
7.45346,14.21,32.3,11.24,0.001263,0.4762,0.8219,UNK
0.979413,3.096,63.04,13.9,8.959e-05,0.8964,3.121,NTP
0.661186,2.032,48.65,4.672,5.742e-07,0.09995,2.382,AFP
0.66119,2.01,57.95,5.175,3.808e-05,0.05902,2.598,AFP
459.289,2.89,179.0,3.347,0.01943,0.4785,1.546,NTP
459.272,4.351,699.4,7.664,0.0,0.9121,2.561,NTP
0.66173,1.821,155.0,24.59,0.008433,0.01024,1.535,AFP
112.644,5.482,1265.0,15.96,6.811,0.0218,3.491,AFP
322.584,12.23,243.6,2.845,0.2497,0.6995,128.1,UNK
0.61401,2.123,14.01,12.34,3.417,0.1174,0.8967,UNK
2.50806,1.124,1472.0,303.0,0.1348,0.7016,3.153,PC
0.933703,3.945,89.34,12.25,0.008789,0.02385,0.6973,AFP
0.933709,3.061,3.429,2.721,6.714000000000001e-32,0.3,0.1533,AFP
0.933764,3.949,106.1,9.301,0.0003728,0.08317,0.6869,AFP
0.933763,3.805,118.0,11.8,0.01489,0.01202,0.908,AFP
0.934919,2.683,114900.0,4354.0,0.4426,0.6933,40.08,AFP
0.934931,1.5,60740.0,-1.0,0.0,0.1,26.16,AFP
0.619622,1.69,15.75,13.22,0.03013,0.8175,1.212,UNK
2.02758,7.046,25.47,11.29,0.5149,0.8953,1.602,UNK
0.623227,2.706,266.9,16.46,3.782e-06,0.00672,2.309,NTP
1.21134,1.511,136.0,2.07,3.876e-07,0.499,1.693,AFP
1.21127,1.845,817.7,10.98,0.0008304,0.01415,4.047,AFP
1.21139,3.108,850.2,12.48,0.0,0.0125,4.121,AFP
94.8863,6.24,741.4,22.25,0.07404,0.9719,4.074,PC
5.03503,1.738,161.2,17.64,1.566,0.9066,1.662,PC
50.467,8.948,111100.0,2401.0,141.9,0.8401,44.84,AFP
2.03746,3.0,329000.0,-1.0,0.0,0.1,73.72,AFP
19.2214,4.786,74890.0,1854.0,5.018,0.9171,38.06,AFP
2.0375,2.934,162.2,15.11,2.877,0.9899,1.847,AFP
2.03748,2.877,113.4,14.69,1.718,0.2466,0.8287,AFP
4.76828,3.317,252.6,32.71,2.07,0.7003,1.898,PC
19.2531,1.753,237.6,8.572,0.9865,0.2326,1.477,UNK
12.7138,2.493,36960.0,5858.0,0.0,0.4886,2.28,AFP
12.7137,1.968,173.5,8.523,0.234,0.07036,1.032,AFP
9.93443,7.035,61690.0,1225.0,5.84e-07,1.0,28.69,AFP
9.93444,7.792,3949.0,110.1,0.9367,1.0,11.71,AFP
9.93446,6.572,3399.0,102.6,1.829,1.0,10.93,AFP
